customerID,Churn_Probability,Risk_Label,tenure,MonthlyCharges,TotalCharges,Segment,CLV_Enhanced,CLV_Tier,Churn,Priority,Retention_Strategy
7317-GGVPB,0.4606,Medium Risk,71,108.6,7690.9,Champions,7690.9,Premium,Yes,High,Loyalty Reward
1406-PUQVY,0.6453,Medium Risk,1,49.9,49.9,Inactive,20.79,Low Value,No,Medium,SMS Reminder
1322-AGOQM,0.3635,Low Risk,46,30.3,1380.1,Inactive,575.04,Medium Value,Yes,Low,No Action Needed
3677-IYRBF,0.8546,High Risk,2,30.4,78.65,Inactive,19.66,Low Value,Yes,High,Email Campaign
5692-FPTAH,0.7782,High Risk,1,45.4,45.4,Inactive,15.13,Low Value,Yes,High,Email Campaign
9114-AAFQH,0.2402,Low Risk,48,65.65,3094.65,Loyal Customers,2063.1,High Value,No,Low,No Action Needed
8715-KKTFG,0.2935,Low Risk,61,103.3,6518.35,Champions,6518.35,Premium,No,Low,No Action Needed
1550-LOAHA,0.485,Medium Risk,32,84.15,2585.95,Loyal Customers,1723.97,High Value,Yes,High,Loyalty Reward
1728-BQDMA,0.749,High Risk,2,44.45,82.7,Inactive,27.57,Low Value,No,High,Email Campaign
0268-QKIWO,0.419,Medium Risk,3,19.75,58.85,Inactive,14.71,Low Value,Yes,Medium,SMS Reminder
0876-WDUUZ,0.8588,High Risk,5,85.4,425.9,At Risk,212.95,Medium Value,Yes,High,Discount Offer
5117-ZSMHQ,0.0241,Low Risk,71,89.9,6342.7,Champions,6342.7,Premium,No,Low,No Action Needed
5151-HQRDG,0.2032,Low Risk,37,55.05,2030.75,At Risk,1184.6,High Value,No,Low,No Action Needed
0960-HUWBM,0.219,Low Risk,65,104.1,6700.05,Champions,6700.05,Premium,No,Low,No Action Needed
6465-GSRCL,0.2378,Low Risk,67,106.6,7244.7,Champions,7244.7,Premium,No,Low,No Action Needed
0617-FHSGK,0.4167,Medium Risk,49,75.2,3678.3,Loyal Customers,2452.2,High Value,Yes,High,Loyalty Reward
0263-FJTQO,0.048,Low Risk,50,70.5,3486.65,Loyal Customers,2614.99,High Value,No,Low,No Action Needed
7319-ZNRTR,0.0739,Low Risk,25,19.6,411.15,Inactive,137.05,Low Value,No,Low,No Action Needed
2858-MOFSQ,0.2206,Low Risk,17,55.85,937.5,At Risk,468.75,Medium Value,Yes,Low,No Action Needed
7503-EPSZW,0.0202,Low Risk,64,24.05,1559.15,At Risk,909.5,High Value,No,Low,No Action Needed
7089-XXAYG,0.2757,Low Risk,25,38.1,970.4,At Risk,485.2,Medium Value,No,Low,No Action Needed
8118-LSUEL,0.879,High Risk,23,106.4,2483.5,Champions,2069.58,High Value,Yes,Critical,Personal Relationship Manager
8070-AAWZP,0.3181,Low Risk,24,34.25,828.2,Inactive,345.08,Medium Value,No,Low,No Action Needed
1666-JXLKU,0.7805,High Risk,37,100.05,3810.55,Champions,3175.46,Premium,No,Critical,Personal Relationship Manager
7855-DIWPO,0.7276,High Risk,21,68.65,1493.2,Inactive,622.17,Medium Value,No,High,Discount Offer
5133-POWUA,0.7759,High Risk,1,45.8,45.8,Inactive,15.27,Low Value,No,High,Email Campaign
5652-MSDEY,0.7908,High Risk,10,75.75,777.3,At Risk,453.42,Medium Value,No,High,Discount Offer
7005-CCBKV,0.8473,High Risk,6,84.4,556.35,At Risk,278.18,Medium Value,Yes,High,Discount Offer
1810-BOHSY,0.3614,Low Risk,51,96.4,4911.05,Champions,4092.54,Premium,No,Low,No Action Needed
1784-BXEFA,0.2305,Low Risk,10,20.55,187.35,Inactive,62.45,Low Value,No,Low,No Action Needed
7351-MHQVU,0.5022,Medium Risk,6,50.95,307.6,At Risk,153.8,Low Value,No,Medium,SMS Reminder
9224-VTYID,0.0254,Low Risk,47,90.5,4318.35,Champions,3958.49,Premium,No,Low,No Action Needed
9500-IWPXQ,0.112,Low Risk,61,79.4,4820.55,Champions,4418.84,Premium,No,Low,No Action Needed
5762-TJXGK,0.0574,Low Risk,52,58.75,3038.55,Loyal Customers,2025.7,High Value,No,Low,No Action Needed
4504-YOULA,0.1902,Low Risk,35,59.45,2136.9,Loyal Customers,1424.6,High Value,No,Low,No Action Needed
5569-IDSEY,0.4053,Medium Risk,71,105.7,7472.15,Champions,7472.15,Premium,No,High,Loyalty Reward
4250-FDVOU,0.3411,Low Risk,6,56.25,389.1,Inactive,162.13,Medium Value,Yes,Low,No Action Needed
7284-ZZLOH,0.0628,Low Risk,45,53.3,2296.25,At Risk,1339.48,High Value,No,Low,No Action Needed
5277-ZLOOR,0.9186,High Risk,2,85.55,187.45,At Risk,93.72,Low Value,Yes,High,Email Campaign
2141-RRYGO,0.659,Medium Risk,4,68.65,261.25,At Risk,130.62,Low Value,Yes,Medium,SMS Reminder
1777-JYQPJ,0.6821,Medium Risk,2,24.3,38.45,Inactive,9.61,Low Value,No,Medium,SMS Reminder
6376-GAHQE,0.8433,High Risk,4,77.85,299.2,At Risk,149.6,Low Value,Yes,High,Email Campaign
3401-URHDA,0.121,Low Risk,51,59.9,3043.6,Loyal Customers,2029.07,High Value,No,Low,No Action Needed
1599-EAHXY,0.0369,Low Risk,60,23.95,1506.4,At Risk,878.73,High Value,No,Low,No Action Needed
8631-XVRZL,0.0686,Low Risk,9,20.15,163.7,Inactive,40.92,Low Value,No,Low,No Action Needed
5052-PNLOS,0.9398,High Risk,3,105.35,323.25,Loyal Customers,242.44,Medium Value,Yes,High,Discount Offer
3853-LYGAM,0.5388,Medium Risk,17,95.65,1640.0,Loyal Customers,1230.0,High Value,No,High,Loyalty Reward
6979-ZNSFF,0.9039,High Risk,8,87.05,762.1,At Risk,381.05,Medium Value,Yes,High,Discount Offer
5751-USDBL,0.0272,Low Risk,46,81.0,3846.35,Champions,3205.29,Premium,No,Low,No Action Needed
5680-LQOGP,0.0363,Low Risk,68,82.45,5646.6,Champions,5176.05,Premium,No,Low,No Action Needed
2386-LAHRK,0.8119,High Risk,1,53.5,53.5,Inactive,22.29,Low Value,Yes,High,Email Campaign
8189-DUKMV,0.0913,Low Risk,4,20.5,79.05,Inactive,19.76,Low Value,No,Low,No Action Needed
6032-IGALN,0.8214,High Risk,1,25.1,25.1,Inactive,6.28,Low Value,Yes,High,Email Campaign
9931-DCEZH,0.0886,Low Risk,28,54.4,1516.6,At Risk,758.3,Medium Value,No,Low,No Action Needed
1898-JSNDC,0.1306,Low Risk,39,58.6,2224.5,At Risk,1297.62,High Value,No,Low,No Action Needed
0315-LVCRK,0.7621,High Risk,11,84.8,888.75,At Risk,518.44,Medium Value,No,High,Discount Offer
3911-RSNHI,0.0303,Low Risk,71,61.4,4310.35,Loyal Customers,3232.76,Premium,No,Low,No Action Needed
2410-CIYFZ,0.2276,Low Risk,2,20.4,42.9,Inactive,10.72,Low Value,No,Low,No Action Needed
4248-HCETZ,0.6441,Medium Risk,30,79.65,2365.15,Loyal Customers,1576.77,High Value,Yes,High,Loyalty Reward
5505-OVWQW,0.0533,Low Risk,17,20.15,353.65,Inactive,117.88,Low Value,No,Low,No Action Needed
7271-AJDTL,0.5317,Medium Risk,55,94.45,5073.1,Champions,4227.58,Premium,No,High,Loyalty Reward
1867-TJHTS,0.3636,Low Risk,58,79.8,4526.85,Loyal Customers,3395.14,Premium,No,Low,No Action Needed
0516-WJVXC,0.6565,Medium Risk,5,54.2,308.25,Inactive,128.44,Low Value,Yes,Medium,SMS Reminder
9174-FKWZE,0.8151,High Risk,1,19.45,19.45,Inactive,4.86,Low Value,Yes,High,Email Campaign
6860-YRJZP,0.8608,High Risk,9,74.05,678.45,At Risk,339.22,Medium Value,No,High,Discount Offer
4429-WYGFR,0.1395,Low Risk,26,49.15,1237.3,At Risk,618.65,Medium Value,No,Low,No Action Needed
2817-LVCPP,0.0218,Low Risk,50,19.4,1023.95,Inactive,426.65,Medium Value,No,Low,No Action Needed
5038-ETMLM,0.0281,Low Risk,72,113.65,8182.75,Champions,8182.75,Premium,No,Low,No Action Needed
5056-FIMPT,0.3066,Low Risk,43,106.0,4532.3,Champions,4154.61,Premium,No,Low,No Action Needed
4521-WFJAI,0.0471,Low Risk,56,25.95,1444.05,At Risk,842.36,High Value,No,Low,No Action Needed
6569-KTMDU,0.3418,Low Risk,1,19.1,19.1,Inactive,4.78,Low Value,No,Low,No Action Needed
8809-RIHDD,0.3574,Low Risk,72,103.4,7372.65,Champions,7372.65,Premium,Yes,Low,No Action Needed
8809-XKHMD,0.0307,Low Risk,72,100.55,7325.1,Champions,7325.1,Premium,No,Low,No Action Needed
0396-YCHWO,0.7416,High Risk,36,95.4,3474.2,Champions,2895.17,High Value,No,Critical,Personal Relationship Manager
0867-LDTTC,0.421,Medium Risk,5,75.15,392.65,At Risk,229.05,Medium Value,No,Medium,SMS Reminder
4822-NGOCH,0.8521,High Risk,13,84.45,1058.6,Loyal Customers,705.73,Medium Value,Yes,High,Discount Offer
9391-DXGGG,0.2005,Low Risk,44,89.15,3990.75,Loyal Customers,2993.06,High Value,No,Low,No Action Needed
9844-FELAJ,0.2312,Low Risk,70,107.9,7475.85,Champions,7475.85,Premium,No,Low,No Action Needed
2122-SZZZD,0.0314,Low Risk,44,19.5,835.5,Inactive,348.12,Medium Value,No,Low,No Action Needed
5307-DZCVC,0.7173,High Risk,32,85.95,2628.6,Loyal Customers,1752.4,High Value,Yes,Critical,Personal Relationship Manager
3148-AOIQT,0.022,Low Risk,69,24.95,1718.35,At Risk,1002.37,High Value,No,Low,No Action Needed
8679-JOEVF,0.5559,Medium Risk,16,59.4,1023.9,At Risk,511.95,Medium Value,Yes,Medium,SMS Reminder
8395-ETZKQ,0.0601,Low Risk,68,19.5,1193.55,At Risk,596.78,Medium Value,No,Low,No Action Needed
6692-YQHXC,0.6181,Medium Risk,16,69.95,1205.5,Inactive,502.29,Medium Value,No,Medium,SMS Reminder
3889-VWBID,0.0183,Low Risk,68,82.85,5776.45,Champions,5295.08,Premium,No,Low,No Action Needed
5222-JCXZT,0.1667,Low Risk,4,19.0,78.9,Inactive,19.73,Low Value,No,Low,No Action Needed
9754-CLVZW,0.2706,Low Risk,26,38.85,1025.15,At Risk,512.58,Medium Value,No,Low,No Action Needed
1432-FPAXX,0.629,Medium Risk,29,30.6,856.35,Inactive,285.45,Medium Value,Yes,Medium,SMS Reminder
2739-CCZMB,0.2807,Low Risk,5,20.35,122.0,Inactive,30.5,Low Value,No,Low,No Action Needed
7080-TNUWP,0.235,Low Risk,70,95.0,6602.9,Champions,6052.66,Premium,No,Low,No Action Needed
0496-AHOOK,0.2149,Low Risk,24,74.4,1712.9,Loyal Customers,1141.93,High Value,No,Low,No Action Needed
8336-TAVKX,0.0228,Low Risk,72,78.45,5682.25,Champions,5208.73,Premium,No,Low,No Action Needed
2468-SJFLM,0.6913,Medium Risk,1,74.3,74.3,At Risk,37.15,Low Value,No,Medium,SMS Reminder
3181-VTHOE,0.1201,Low Risk,70,51.05,3635.15,Loyal Customers,2726.36,High Value,No,Low,No Action Needed
7168-HDQHG,0.1394,Low Risk,36,19.2,702.9,Inactive,292.88,Medium Value,No,Low,No Action Needed
4803-AXVYP,0.7951,High Risk,38,99.55,3734.25,Champions,3111.88,Premium,Yes,Critical,Personal Relationship Manager
3884-HCSWG,0.7677,High Risk,17,70.0,1144.5,Inactive,476.88,Medium Value,Yes,High,Discount Offer
4567-AKPIA,0.4752,Medium Risk,41,109.1,4454.25,Champions,4083.06,Premium,No,High,Loyalty Reward
5077-DXTCG,0.8349,High Risk,1,45.3,45.3,Inactive,15.1,Low Value,Yes,High,Email Campaign
1142-WACZW,0.6785,Medium Risk,2,29.85,75.6,Inactive,18.9,Low Value,Yes,Medium,SMS Reminder
7901-HXJVA,0.7399,High Risk,14,76.45,1117.55,At Risk,651.9,Medium Value,No,High,Discount Offer
5649-ANRML,0.8014,High Risk,2,95.1,180.25,Loyal Customers,120.17,Low Value,Yes,High,Email Campaign
4892-VLANZ,0.602,Medium Risk,1,19.8,19.8,Inactive,4.95,Low Value,Yes,Medium,SMS Reminder
5924-IFQTT,0.4142,Medium Risk,13,72.8,930.05,Loyal Customers,697.54,Medium Value,No,Medium,SMS Reminder
7968-QUXNS,0.0537,Low Risk,6,18.95,110.15,Inactive,27.54,Low Value,No,Low,No Action Needed
2919-HBCJO,0.8133,High Risk,4,76.65,333.6,At Risk,166.8,Medium Value,Yes,High,Discount Offer
4236-XPXAV,0.8919,High Risk,5,99.15,465.05,Loyal Customers,310.03,Medium Value,Yes,High,Discount Offer
8903-WMRNW,0.6689,Medium Risk,15,101.75,1669.4,Loyal Customers,1252.05,High Value,No,High,Loyalty Reward
2452-SNHFZ,0.3799,Low Risk,47,75.45,3545.1,Loyal Customers,2363.4,High Value,No,Low,No Action Needed
3629-WEAAM,0.3529,Low Risk,8,64.1,504.05,At Risk,252.02,Medium Value,No,Low,No Action Needed
6029-CSMJE,0.481,Medium Risk,17,25.65,440.2,Inactive,146.73,Low Value,No,Medium,SMS Reminder
7993-NQLJE,0.5889,Medium Risk,15,75.1,1151.55,At Risk,671.74,Medium Value,No,Medium,SMS Reminder
9909-DFRJA,0.2838,Low Risk,26,95.85,2475.35,Loyal Customers,1856.51,High Value,No,Low,No Action Needed
9099-FTUHS,0.3444,Low Risk,23,54.4,1249.25,At Risk,624.62,Medium Value,No,Low,No Action Needed
0581-BXBUB,0.7932,High Risk,4,72.75,317.75,At Risk,158.88,Low Value,No,High,Email Campaign
4962-CHQPW,0.0514,Low Risk,29,19.85,535.05,Inactive,178.35,Medium Value,No,Low,No Action Needed
9467-ROOLM,0.0751,Low Risk,25,19.05,461.3,Inactive,153.77,Low Value,No,Low,No Action Needed
3030-YZADT,0.42,Medium Risk,9,44.95,431.0,Inactive,143.67,Low Value,Yes,Medium,SMS Reminder
7410-KTVFV,0.3552,Low Risk,18,49.55,878.35,At Risk,439.18,Medium Value,Yes,Low,No Action Needed
5150-ITWWB,0.9448,High Risk,3,94.85,335.75,Loyal Customers,223.83,Medium Value,No,High,Discount Offer
2253-KPMNB,0.034,Low Risk,69,46.25,3121.4,Loyal Customers,2341.05,High Value,No,Low,No Action Needed
1345-ZUKID,0.1216,Low Risk,14,19.35,324.8,Inactive,108.27,Low Value,No,Low,No Action Needed
6429-SHBCB,0.284,Low Risk,19,69.6,1394.55,At Risk,813.49,High Value,No,Low,No Action Needed
9281-OFDMF,0.5731,Medium Risk,39,90.7,3413.25,Champions,2844.38,High Value,No,High,Loyalty Reward
2603-HVKCG,0.7443,High Risk,31,101.4,3143.65,Champions,2619.71,High Value,No,Critical,Personal Relationship Manager
1834-WULEG,0.0463,Low Risk,24,20.25,439.75,Inactive,146.58,Low Value,No,Low,No Action Needed
9097-ZUBYC,0.3166,Low Risk,14,48.8,664.4,At Risk,332.2,Medium Value,No,Low,No Action Needed
5148-ORICT,0.0177,Low Risk,64,74.35,4759.55,Champions,4362.92,Premium,No,Low,No Action Needed
4893-GYUJU,0.0708,Low Risk,50,19.35,1033.0,Inactive,430.42,Medium Value,No,Low,No Action Needed
4578-PHJYZ,0.0912,Low Risk,52,68.75,3482.85,Loyal Customers,2321.9,High Value,No,Low,No Action Needed
7272-QDCKA,0.4677,Medium Risk,28,100.2,2688.45,Loyal Customers,2016.34,High Value,No,High,Loyalty Reward
8908-SLFCJ,0.037,Low Risk,21,20.85,435.25,Inactive,145.08,Low Value,No,Low,No Action Needed
8393-DLHGA,0.7577,High Risk,25,95.9,2448.75,Loyal Customers,1836.56,High Value,Yes,Critical,Personal Relationship Manager
9766-HGEDE,0.1034,Low Risk,17,19.35,307.0,Inactive,102.33,Low Value,No,Low,No Action Needed
6968-MHOMU,0.3557,Low Risk,58,45.0,2689.35,Loyal Customers,1792.9,High Value,No,Low,No Action Needed
7395-IGJOS,0.6359,Medium Risk,17,81.5,1329.2,At Risk,775.37,Medium Value,Yes,Medium,SMS Reminder
5044-XDPYX,0.0321,Low Risk,51,25.5,1281.25,At Risk,640.62,Medium Value,No,Low,No Action Needed
1814-WFGVS,0.0228,Low Risk,72,48.9,3527.0,Loyal Customers,2645.25,High Value,No,Low,No Action Needed
2834-SPCJV,0.5103,Medium Risk,52,84.1,4348.65,Loyal Customers,2899.1,High Value,Yes,High,Loyalty Reward
3721-WKIIL,0.0285,Low Risk,27,19.6,561.15,Inactive,187.05,Medium Value,No,Low,No Action Needed
6734-CKRSM,0.334,Low Risk,3,20.0,63.6,Inactive,15.9,Low Value,No,Low,No Action Needed
1265-ZFOSD,0.0161,Low Risk,64,81.3,5129.3,Champions,4701.86,Premium,No,Low,No Action Needed
6568-POCUI,0.1636,Low Risk,45,95.2,4285.8,Champions,3571.5,Premium,No,Low,No Action Needed
7890-VYYWG,0.8334,High Risk,3,36.45,93.7,Inactive,31.23,Low Value,Yes,High,Email Campaign
5197-LQXXH,0.039,Low Risk,71,83.3,5894.5,Champions,5403.29,Premium,No,Low,No Action Needed
9907-SWKKF,0.876,High Risk,1,25.05,25.05,Inactive,6.26,Low Value,Yes,High,Email Campaign
3457-PQBYH,0.0329,Low Risk,58,20.3,1160.75,At Risk,580.38,Medium Value,No,Low,No Action Needed
7682-AZNDK,0.6426,Medium Risk,34,89.85,3091.75,Loyal Customers,2318.81,High Value,No,High,Loyalty Reward
0587-DMGBH,0.4825,Medium Risk,8,49.85,365.55,Inactive,152.31,Low Value,Yes,Medium,SMS Reminder
5384-ZTTWP,0.2652,Low Risk,15,19.8,272.95,Inactive,90.98,Low Value,No,Low,No Action Needed
3745-HRPHI,0.0147,Low Risk,66,54.65,3632.0,Loyal Customers,2724.0,High Value,No,Low,No Action Needed
7636-OWBPG,0.4938,Medium Risk,12,29.35,381.2,Inactive,127.07,Low Value,No,Medium,SMS Reminder
1231-YNDEK,0.0274,Low Risk,58,19.15,1035.5,At Risk,517.75,Medium Value,No,Low,No Action Needed
1407-DIGZV,0.026,Low Risk,3,19.1,52.0,Inactive,13.0,Low Value,No,Low,No Action Needed
6397-JNZZG,0.7057,High Risk,43,55.55,2342.2,Loyal Customers,1561.47,High Value,Yes,Critical,Personal Relationship Manager
0570-BFQHT,0.749,High Risk,9,80.55,653.9,At Risk,326.95,Medium Value,No,High,Discount Offer
4393-OBCRR,0.0694,Low Risk,3,20.25,71.2,Inactive,17.8,Low Value,No,Low,No Action Needed
3523-QRQLL,0.2757,Low Risk,22,69.5,1498.2,At Risk,873.95,High Value,Yes,Low,No Action Needed
8564-LDKFL,0.6532,Medium Risk,40,106.0,4178.65,Champions,3830.43,Premium,No,High,Loyalty Reward
3696-DFHHB,0.021,Low Risk,68,25.5,1821.8,At Risk,1062.72,High Value,No,Low,No Action Needed
0895-DQHEW,0.807,High Risk,54,104.3,5278.15,Champions,4838.3,Premium,Yes,Critical,Personal Relationship Manager
4717-GHADL,0.038,Low Risk,50,79.6,4024.2,Champions,3353.5,Premium,No,Low,No Action Needed
5501-TVMGM,0.844,High Risk,1,55.25,55.25,Inactive,23.02,Low Value,No,High,Email Campaign
5879-HMFFH,0.02,Low Risk,72,88.05,6520.8,Champions,5977.4,Premium,No,Low,No Action Needed
6772-WFQRD,0.0421,Low Risk,40,20.4,854.9,Inactive,356.21,Medium Value,No,Low,No Action Needed
3810-DVDQQ,0.0385,Low Risk,72,117.6,8308.9,Champions,8308.9,Premium,No,Low,No Action Needed
6972-SNKKW,0.2521,Low Risk,6,20.0,109.2,Inactive,27.3,Low Value,No,Low,No Action Needed
3694-GLTJM,0.2852,Low Risk,5,19.65,92.05,Inactive,23.01,Low Value,No,Low,No Action Needed
8550-XSXUQ,0.2027,Low Risk,48,70.55,3420.5,Loyal Customers,2565.38,High Value,No,Low,No Action Needed
8149-RSOUN,0.9678,High Risk,1,93.85,93.85,Loyal Customers,62.57,Low Value,Yes,High,Email Campaign
9055-MOJJJ,0.0583,Low Risk,64,65.8,4068.0,Loyal Customers,3051.0,Premium,No,Low,No Action Needed
4359-INNWN,0.0575,Low Risk,17,20.05,337.9,Inactive,112.63,Low Value,No,Low,No Action Needed
0585-EGDDA,0.7398,High Risk,40,80.0,3168.75,Loyal Customers,2112.5,High Value,No,Critical,Personal Relationship Manager
4032-RMHCI,0.1093,Low Risk,41,35.4,1412.4,At Risk,706.2,Medium Value,No,Low,No Action Needed
0549-CYCQN,0.1131,Low Risk,51,79.6,3974.7,Loyal Customers,2649.8,High Value,No,Low,No Action Needed
3481-JHUZH,0.6668,Medium Risk,41,80.25,3439.0,Loyal Customers,2292.67,High Value,No,High,Loyalty Reward
7250-EQKIY,0.7592,High Risk,1,50.45,50.45,Inactive,21.02,Low Value,Yes,High,Email Campaign
3594-IVHJZ,0.2482,Low Risk,2,20.45,42.45,Inactive,10.61,Low Value,No,Low,No Action Needed
6869-FGJJC,0.0762,Low Risk,68,79.6,5461.45,Loyal Customers,4096.09,Premium,No,Low,No Action Needed
3896-ZVNET,0.0677,Low Risk,24,24.7,571.75,Inactive,238.23,Medium Value,No,Low,No Action Needed
8205-VSLRB,0.0508,Low Risk,70,77.3,5498.2,Champions,5040.02,Premium,No,Low,No Action Needed
5960-MVTUK,0.7108,High Risk,3,29.75,96.85,Inactive,24.21,Low Value,No,High,Email Campaign
6817-WTYHE,0.6941,Medium Risk,2,44.9,111.05,Inactive,37.02,Low Value,No,Medium,SMS Reminder
3082-VQXNH,0.6781,Medium Risk,3,29.8,94.4,Inactive,23.6,Low Value,No,Medium,SMS Reminder
4013-UBXWQ,0.7218,High Risk,7,74.65,521.1,At Risk,303.98,Medium Value,Yes,High,Discount Offer
4931-TRZWN,0.5035,Medium Risk,13,71.95,923.85,Loyal Customers,615.9,Medium Value,No,Medium,SMS Reminder
0750-EKNGL,0.2307,Low Risk,7,20.75,141.1,Inactive,35.28,Low Value,No,Low,No Action Needed
7669-LCRSD,0.3882,Low Risk,12,56.3,628.65,At Risk,314.32,Medium Value,No,Low,No Action Needed
3567-PQTSO,0.4945,Medium Risk,53,105.25,5576.3,Champions,5111.61,Premium,No,High,Loyalty Reward
5519-NPHVG,0.9302,High Risk,12,94.2,1046.1,Loyal Customers,784.58,Medium Value,Yes,High,Discount Offer
8043-PNYSD,0.0154,Low Risk,63,19.55,1245.6,At Risk,622.8,Medium Value,No,Low,No Action Needed
9938-EKRGF,0.2598,Low Risk,15,84.45,1287.85,Loyal Customers,965.89,High Value,No,Low,No Action Needed
2703-AMTUL,0.0784,Low Risk,36,53.65,1939.35,At Risk,1131.29,High Value,No,Low,No Action Needed
0928-JMXNP,0.8219,High Risk,4,29.9,118.25,Inactive,29.56,Low Value,No,High,Email Campaign
8173-RXAYP,0.0357,Low Risk,24,19.7,452.55,Inactive,150.85,Low Value,No,Low,No Action Needed
4825-XJGDM,0.0965,Low Risk,61,43.7,2696.55,Loyal Customers,2022.41,High Value,No,Low,No Action Needed
5402-HTOTQ,0.4831,Medium Risk,16,55.3,875.35,At Risk,437.68,Medium Value,No,Medium,SMS Reminder
6734-JDTTV,0.0162,Low Risk,65,19.85,1267.05,At Risk,633.52,Medium Value,No,Low,No Action Needed
7850-THJMU,0.0227,Low Risk,26,19.65,494.9,Inactive,164.97,Medium Value,No,Low,No Action Needed
3890-RTCMS,0.3285,Low Risk,16,49.45,799.0,At Risk,399.5,Medium Value,No,Low,No Action Needed
8849-GYOKR,0.3358,Low Risk,54,106.55,5763.3,Champions,5283.02,Premium,Yes,Low,No Action Needed
3148-BLQJT,0.6469,Medium Risk,1,20.1,20.1,Inactive,5.03,Low Value,Yes,Medium,SMS Reminder
3717-FDJFU,0.0287,Low Risk,5,20.45,106.9,Inactive,26.72,Low Value,No,Low,No Action Needed
3665-JATSN,0.7173,High Risk,19,39.7,710.05,At Risk,355.02,Medium Value,No,High,Discount Offer
7966-YOTQW,0.3683,Low Risk,10,54.5,568.2,At Risk,284.1,Medium Value,No,Low,No Action Needed
0461-CVKMU,0.5764,Medium Risk,23,83.8,1900.25,Loyal Customers,1266.83,High Value,Yes,High,Loyalty Reward
8806-EAGWC,0.7471,High Risk,3,55.15,159.15,Inactive,66.31,Low Value,Yes,High,Email Campaign
8853-TZDGH,0.0472,Low Risk,72,111.6,8012.75,Champions,8012.75,Premium,No,Low,No Action Needed
7779-LGOVN,0.8687,High Risk,10,86.65,856.65,At Risk,499.71,Medium Value,Yes,High,Discount Offer
4324-BZCKL,0.3166,Low Risk,10,55.55,551.3,At Risk,275.65,Medium Value,No,Low,No Action Needed
6924-TDGMT,0.0665,Low Risk,11,20.55,184.95,Inactive,61.65,Low Value,No,Low,No Action Needed
9710-ZUSHQ,0.5369,Medium Risk,37,106.75,4056.75,Champions,3718.69,Premium,Yes,High,Loyalty Reward
1536-YHDOE,0.0973,Low Risk,17,62.1,1096.65,At Risk,639.71,Medium Value,No,Low,No Action Needed
8123-QBNAZ,0.555,Medium Risk,36,104.5,3684.95,Champions,3377.87,Premium,No,High,Loyalty Reward
3629-ZNKXA,0.8017,High Risk,17,101.8,1752.45,Loyal Customers,1314.34,High Value,No,Critical,Personal Relationship Manager
4827-LTQRJ,0.168,Low Risk,66,110.6,7210.85,Champions,7210.85,Premium,No,Low,No Action Needed
7711-YIJWC,0.0681,Low Risk,61,84.9,5264.5,Champions,4825.79,Premium,No,Low,No Action Needed
5482-VXSXJ,0.6804,Medium Risk,22,93.2,2157.3,Loyal Customers,1617.98,High Value,No,High,Loyalty Reward
7365-BVCJH,0.8781,High Risk,1,24.4,24.4,Inactive,6.1,Low Value,No,High,Email Campaign
9620-ENEJV,0.7112,High Risk,6,70.55,433.95,Inactive,180.81,Medium Value,No,High,Discount Offer
4183-WCSEP,0.6193,Medium Risk,31,78.45,2435.15,Loyal Customers,1623.43,High Value,Yes,High,Loyalty Reward
2378-YIZKA,0.0257,Low Risk,68,85.0,5607.75,Champions,5140.44,Premium,No,Low,No Action Needed
5498-TXHLF,0.691,Medium Risk,34,87.45,2874.15,Loyal Customers,2155.61,High Value,Yes,High,Loyalty Reward
0689-DSXGL,0.2077,Low Risk,52,85.8,4433.3,Loyal Customers,3324.98,Premium,No,Low,No Action Needed
6818-DJXAA,0.7748,High Risk,10,91.1,964.35,Loyal Customers,723.26,Medium Value,No,High,Discount Offer
9722-UJOJR,0.5878,Medium Risk,29,70.75,1974.8,At Risk,987.4,High Value,Yes,High,Loyalty Reward
0464-WJTKO,0.0075,Low Risk,72,20.1,1460.85,At Risk,730.42,Medium Value,No,Low,No Action Needed
8902-ZEOVF,0.0356,Low Risk,47,20.05,951.55,Inactive,396.48,Medium Value,No,Low,No Action Needed
6778-EICRF,0.2114,Low Risk,24,74.8,1821.2,Loyal Customers,1214.13,High Value,No,Low,No Action Needed
