customerID,Churn_Probability,Risk_Label,tenure,MonthlyCharges,TotalCharges,Segment,CLV_Enhanced,CLV_Tier,Churn,Priority,Retention_Strategy,Revenue_at_Risk
4806-DXQCE,0.2577,Low Risk,70,113.65,7714.65,Champions,7714.65,Premium,No,Low,No Action Needed,1988.07
4918-QLLIW,0.722,High Risk,3,53.4,188.7,Inactive,78.62,Low Value,Yes,High,Email Campaign,56.76
7056-IMHCC,0.8139,High Risk,53,101.9,5549.4,Champions,5086.95,Premium,Yes,Critical,Personal Relationship Manager,4140.27
4854-SSLTN,0.0464,Low Risk,2,59.5,130.5,At Risk,65.25,Low Value,No,Low,No Action Needed,3.03
5294-DMSFH,0.6315,Medium Risk,29,87.8,2621.75,At Risk,1529.35,High Value,No,High,Loyalty Reward,965.78
4837-PZTIC,0.0622,Low Risk,47,41.9,1875.25,At Risk,1093.9,High Value,No,Low,No Action Needed,68.04
1625-JAIIY,0.4632,Medium Risk,68,83.0,5685.8,Loyal Customers,4264.35,Premium,Yes,High,Loyalty Reward,1975.25
0603-OLQDC,0.3289,Low Risk,12,69.85,837.5,At Risk,488.54,Medium Value,No,Low,No Action Needed,160.68
3272-VUHPV,0.2219,Low Risk,8,56.3,401.5,Inactive,167.29,Medium Value,No,Low,No Action Needed,37.12
4176-FXYBO,0.5177,Medium Risk,54,109.55,6118.95,Champions,5609.04,Premium,No,High,Loyalty Reward,2903.8
1063-DHQJF,0.0292,Low Risk,69,92.15,6480.9,Champions,5940.82,Premium,No,Low,No Action Needed,173.47
8663-UPDGF,0.1715,Low Risk,26,69.5,1800.05,Loyal Customers,1200.03,High Value,No,Low,No Action Needed,205.81
6719-FGEDO,0.0188,Low Risk,72,97.0,7104.2,Champions,7104.2,Premium,No,Low,No Action Needed,133.56
1837-YQUCE,0.0243,Low Risk,70,58.35,4214.25,Champions,3511.88,Premium,No,Low,No Action Needed,85.34
2947-DOMLJ,0.6697,Medium Risk,1,50.6,50.6,Inactive,21.08,Low Value,Yes,Medium,SMS Reminder,14.12
4112-LUEIZ,0.8456,High Risk,10,89.5,863.1,At Risk,503.48,Medium Value,Yes,High,Discount Offer,425.74
0369-ZGOVK,0.102,Low Risk,28,70.4,1992.2,At Risk,996.1,High Value,No,Low,No Action Needed,101.6
4510-HIMLV,0.9358,High Risk,1,69.8,69.8,Inactive,23.27,Low Value,Yes,High,Email Campaign,21.78
9919-KNPOO,0.8435,High Risk,21,94.3,1948.35,Loyal Customers,1461.26,High Value,No,Critical,Personal Relationship Manager,1232.57
8749-JMNKX,0.5761,Medium Risk,51,93.8,4750.95,Champions,4355.04,Premium,Yes,High,Loyalty Reward,2508.94
7872-BAAZR,0.1281,Low Risk,53,19.55,1007.9,Inactive,419.96,Medium Value,No,Low,No Action Needed,53.8
9391-LMANN,0.1877,Low Risk,53,95.95,5036.9,Champions,4617.16,Premium,No,Low,No Action Needed,866.64
2430-USGXP,0.8667,High Risk,24,101.05,2391.8,Champions,1993.17,High Value,Yes,Critical,Personal Relationship Manager,1727.48
8174-TBVCF,0.1726,Low Risk,70,94.8,6859.05,Champions,6859.05,Premium,No,Low,No Action Needed,1183.87
1698-XFZCI,0.4794,Medium Risk,61,107.75,6521.9,Champions,6521.9,Premium,No,High,Loyalty Reward,3126.6
1877-HKBQX,0.1019,Low Risk,11,54.6,617.85,At Risk,308.92,Medium Value,No,Low,No Action Needed,31.48
4450-DLLMH,0.7827,High Risk,2,71.3,157.75,Inactive,65.73,Low Value,No,High,Email Campaign,51.45
0428-AXXLJ,0.0722,Low Risk,25,19.5,516.3,Inactive,172.1,Medium Value,No,Low,No Action Needed,12.43
2746-DIJLO,0.1444,Low Risk,41,56.3,2364.0,At Risk,1379.0,High Value,No,Low,No Action Needed,199.13
5955-ERIHD,0.8457,High Risk,18,94.7,1687.95,Loyal Customers,1265.96,High Value,Yes,Critical,Personal Relationship Manager,1070.62
0917-EZOLA,0.3699,Low Risk,72,104.15,7689.95,Champions,7689.95,Premium,Yes,Low,No Action Needed,2844.51
3508-VLHCZ,0.0302,Low Risk,71,90.55,6239.05,Champions,6239.05,Premium,No,Low,No Action Needed,188.42
4086-ATNFV,0.083,Low Risk,34,60.8,2042.05,Loyal Customers,1361.37,High Value,No,Low,No Action Needed,112.99
0468-YRPXN,0.55,Medium Risk,29,98.8,2807.1,Champions,2339.25,High Value,No,High,Loyalty Reward,1286.59
5996-NRVXR,0.1892,Low Risk,40,98.15,4116.8,Champions,3773.73,Premium,No,Low,No Action Needed,713.99
3739-YBWAB,0.1732,Low Risk,36,35.35,1317.95,At Risk,658.98,Medium Value,No,Low,No Action Needed,114.14
7047-FWEYA,0.5743,Medium Risk,46,103.15,4594.65,Champions,4211.76,Premium,No,High,Loyalty Reward,2418.81
2000-MPKCA,0.5844,Medium Risk,58,107.75,6332.75,Champions,6332.75,Premium,No,High,Loyalty Reward,3700.86
9762-YAQAA,0.1269,Low Risk,39,81.4,3213.75,Loyal Customers,2142.5,High Value,No,Low,No Action Needed,271.88
5949-EBSQK,0.4011,Medium Risk,4,61.45,229.55,Inactive,95.65,Low Value,Yes,Medium,SMS Reminder,38.37
5473-KHBPS,0.2032,Low Risk,52,95.7,4976.15,Champions,4561.47,Premium,No,Low,No Action Needed,926.89
0100-DUVFC,0.6628,Medium Risk,70,104.8,7308.95,Champions,7308.95,Premium,No,High,Loyalty Reward,4844.37
5397-TUPSH,0.1008,Low Risk,65,70.95,4555.2,Loyal Customers,3036.8,Premium,No,Low,No Action Needed,306.11
8950-MTZNV,0.7759,High Risk,1,44.95,44.95,Inactive,14.98,Low Value,No,High,Email Campaign,11.62
0326-VDYXE,0.3584,Low Risk,70,97.65,6982.5,Champions,6982.5,Premium,No,Low,No Action Needed,2502.53
6773-LQTVT,0.4283,Medium Risk,29,35.65,1025.15,At Risk,512.58,Medium Value,No,Medium,SMS Reminder,219.54
7274-RTAPZ,0.9468,High Risk,1,90.55,90.55,At Risk,52.82,Low Value,Yes,High,Email Campaign,50.01
0436-TWFFZ,0.0259,Low Risk,67,85.25,5714.2,Champions,5238.02,Premium,No,Low,No Action Needed,135.66
8566-YPRGL,0.6813,Medium Risk,1,19.5,19.5,Inactive,4.88,Low Value,No,Medium,SMS Reminder,3.32
0311-UNPFF,0.6409,Medium Risk,26,88.8,2274.35,At Risk,1326.7,High Value,Yes,High,Loyalty Reward,850.28
6609-MXJHJ,0.0534,Low Risk,30,25.1,789.55,At Risk,394.78,Medium Value,No,Low,No Action Needed,21.08
2669-OIDSD,0.4893,Medium Risk,48,100.05,4834.0,Champions,4431.17,Premium,No,High,Loyalty Reward,2168.17
8400-WZICQ,0.3319,Low Risk,55,55.7,3131.8,At Risk,1826.88,High Value,No,Low,No Action Needed,606.34
3834-XUIFC,0.9191,High Risk,7,85.2,602.55,At Risk,301.27,Medium Value,Yes,High,Discount Offer,276.9
9576-SYUHJ,0.5906,Medium Risk,37,91.15,3369.25,Champions,2807.71,High Value,No,High,Loyalty Reward,1658.23
0410-IPFTY,0.5828,Medium Risk,31,83.85,2674.15,Loyal Customers,1782.77,High Value,No,High,Loyalty Reward,1039.0
2831-EBWRN,0.7077,High Risk,4,45.9,199.75,Inactive,66.58,Low Value,No,High,Email Campaign,47.12
9430-NKQLY,0.0107,Low Risk,72,25.1,1790.8,At Risk,1044.63,High Value,No,Low,No Action Needed,11.18
8414-MYSHR,0.8982,High Risk,5,91.4,449.75,At Risk,262.35,Medium Value,Yes,High,Discount Offer,235.64
0247-SLUJI,0.5992,Medium Risk,1,19.7,19.7,Inactive,4.92,Low Value,No,Medium,SMS Reminder,2.95
9402-ORRAH,0.8194,High Risk,15,91.5,1400.3,Loyal Customers,933.53,High Value,No,Critical,Personal Relationship Manager,764.93
6483-OATDN,0.3818,Low Risk,8,51.3,411.6,Inactive,171.5,Medium Value,No,Low,No Action Needed,65.48
1293-HHSHJ,0.053,Low Risk,35,21.1,741.0,Inactive,308.75,Medium Value,No,Low,No Action Needed,16.36
4840-ORQXB,0.6517,Medium Risk,56,104.75,5841.35,Champions,5841.35,Premium,No,High,Loyalty Reward,3806.81
7599-FKVXZ,0.7903,High Risk,42,106.15,4512.7,Champions,4136.64,Premium,Yes,Critical,Personal Relationship Manager,3269.19
3982-DQLUS,0.4017,Medium Risk,65,85.75,5688.45,Champions,4740.38,Premium,No,High,Loyalty Reward,1904.21
8610-ZIKJJ,0.0758,Low Risk,2,20.3,31.9,Inactive,7.98,Low Value,No,Low,No Action Needed,0.6
3756-VNWDH,0.3054,Low Risk,65,100.75,6674.65,Champions,6674.65,Premium,No,Low,No Action Needed,2038.44
7801-KICAO,0.7953,High Risk,18,74.15,1345.75,At Risk,785.02,Medium Value,No,High,Discount Offer,624.33
7673-LPRNY,0.3164,Low Risk,23,78.55,1843.05,Loyal Customers,1382.29,High Value,No,Low,No Action Needed,437.36
8229-TNIQA,0.6361,Medium Risk,4,45.3,196.95,Inactive,65.65,Low Value,Yes,Medium,SMS Reminder,41.76
6060-QBMGV,0.0147,Low Risk,70,19.85,1433.8,At Risk,716.9,Medium Value,No,Low,No Action Needed,10.54
7339-POGZN,0.7676,High Risk,4,50.7,214.55,Inactive,89.4,Low Value,No,High,Email Campaign,68.62
2828-SLQPF,0.3747,Low Risk,19,45.0,865.85,Inactive,360.77,Medium Value,No,Low,No Action Needed,135.18
4465-VDKIQ,0.6533,Medium Risk,18,77.8,1358.6,At Risk,792.52,Medium Value,No,Medium,SMS Reminder,517.75
2921-XWDJH,0.7042,High Risk,38,83.45,3147.15,Loyal Customers,2098.1,High Value,No,Critical,Personal Relationship Manager,1477.48
6221-AVQYL,0.8491,High Risk,2,73.25,131.05,At Risk,65.53,Low Value,Yes,High,Email Campaign,55.64
2558-BUOZZ,0.2094,Low Risk,47,94.8,4535.85,Champions,4157.86,Premium,No,Low,No Action Needed,870.66
9257-AZMTZ,0.0358,Low Risk,52,20.1,1078.75,Inactive,449.48,Medium Value,No,Low,No Action Needed,16.09
0003-MKNFE,0.4951,Medium Risk,9,59.9,542.4,Inactive,226.0,Medium Value,No,Medium,SMS Reminder,111.89
0975-UYDTX,0.2798,Low Risk,26,90.1,2312.55,Champions,1927.13,High Value,No,Low,No Action Needed,539.21
7743-EXURX,0.5482,Medium Risk,8,51.05,415.05,Inactive,172.94,Medium Value,Yes,Medium,SMS Reminder,94.81
4682-BLBUC,0.2345,Low Risk,44,70.95,3250.45,Champions,2708.71,High Value,No,Low,No Action Needed,635.19
0975-VOOVL,0.6837,Medium Risk,3,29.2,98.5,Inactive,24.62,Low Value,No,Medium,SMS Reminder,16.83
5968-VXZLG,0.7133,High Risk,2,46.6,87.9,Inactive,29.3,Low Value,No,High,Email Campaign,20.9
5569-KGJHX,0.8655,High Risk,9,85.35,754.65,At Risk,377.32,Medium Value,Yes,High,Discount Offer,326.57
4988-IQIGL,0.9517,High Risk,1,75.35,75.35,At Risk,37.67,Low Value,Yes,High,Email Campaign,35.85
5201-FRKKS,0.3742,Low Risk,25,74.3,1952.25,At Risk,1138.81,High Value,No,Low,No Action Needed,426.14
9799-CAYJJ,0.8367,High Risk,2,69.3,153.8,Inactive,51.27,Low Value,No,High,Email Campaign,42.9
7730-IUTDZ,0.6591,Medium Risk,43,75.2,3198.6,Loyal Customers,2132.4,High Value,Yes,High,Loyalty Reward,1405.46
0426-TIRNE,0.5956,Medium Risk,1,20.9,20.9,Inactive,5.22,Low Value,Yes,Medium,SMS Reminder,3.11
5443-SCMKX,0.3968,Low Risk,58,94.3,5610.15,Champions,5610.15,Premium,No,Low,No Action Needed,2226.11
8295-KMENE,0.0262,Low Risk,59,76.45,4519.5,Champions,4142.88,Premium,No,Low,No Action Needed,108.54
6738-ISCBM,0.4643,Medium Risk,44,54.0,2440.25,Loyal Customers,1626.83,High Value,No,High,Loyalty Reward,755.34
9821-BESNZ,0.6622,Medium Risk,66,104.25,6860.6,Champions,6860.6,Premium,No,High,Loyalty Reward,4543.09
3678-MNGZX,0.0153,Low Risk,68,19.95,1377.7,At Risk,688.85,Medium Value,No,Low,No Action Needed,10.54
1335-NTIUC,0.7543,High Risk,9,24.95,190.25,Inactive,47.56,Low Value,No,High,Email Campaign,35.87
2916-BQZLN,0.696,Medium Risk,19,84.75,1651.95,Loyal Customers,1101.3,High Value,No,High,Loyalty Reward,766.5
4558-CGYCZ,0.3439,Low Risk,4,19.75,78.3,Inactive,19.58,Low Value,No,Low,No Action Needed,6.73
2368-GAKKQ,0.1256,Low Risk,70,113.65,7939.25,Champions,7939.25,Premium,No,Low,No Action Needed,997.17
8710-YGLWG,0.7759,High Risk,1,44.9,44.9,Inactive,14.97,Low Value,No,High,Email Campaign,11.62
3199-XGZCY,0.8581,High Risk,8,75.25,576.7,At Risk,288.35,Medium Value,No,High,Discount Offer,247.43
3785-KTYSH,0.0548,Low Risk,53,24.6,1279.0,At Risk,639.5,Medium Value,No,Low,No Action Needed,35.04
6814-ZPWFQ,0.0789,Low Risk,51,25.0,1260.7,At Risk,630.35,Medium Value,No,Low,No Action Needed,49.73
4063-EIKNQ,0.3096,Low Risk,11,20.95,267.35,Inactive,89.12,Low Value,No,Low,No Action Needed,27.59
6993-YCOBK,0.11,Low Risk,60,110.6,6586.85,Champions,6586.85,Premium,No,Low,No Action Needed,724.55
5206-HPJKM,0.3486,Low Risk,17,55.5,934.15,At Risk,467.08,Medium Value,No,Low,No Action Needed,162.82
7587-RZNME,0.7733,High Risk,3,43.3,123.65,Inactive,41.22,Low Value,Yes,High,Email Campaign,31.88
0748-RDGGM,0.7319,High Risk,70,109.5,7534.65,Champions,7534.65,Premium,Yes,Critical,Personal Relationship Manager,5514.61
8393-JMVMB,0.602,Medium Risk,1,19.45,19.45,Inactive,4.86,Low Value,No,Medium,SMS Reminder,2.93
5019-GQVCR,0.755,High Risk,43,84.85,3645.6,Loyal Customers,2430.4,High Value,No,Critical,Personal Relationship Manager,1834.95
6036-TTFYU,0.2427,Low Risk,16,19.6,314.45,Inactive,104.82,Low Value,No,Low,No Action Needed,25.44
2550-AEVRU,0.0924,Low Risk,57,53.45,3053.0,Loyal Customers,2035.33,High Value,No,Low,No Action Needed,188.06
0969-RGKCU,0.0396,Low Risk,37,19.8,677.05,Inactive,282.1,Medium Value,No,Low,No Action Needed,11.17
0378-CJKPV,0.0329,Low Risk,72,112.1,7965.95,Champions,7965.95,Premium,No,Low,No Action Needed,262.08
4706-AXVKM,0.8971,High Risk,11,84.8,906.85,At Risk,529.0,Medium Value,Yes,High,Discount Offer,474.57
5889-JTMUL,0.7443,High Risk,50,95.05,4888.7,Champions,4481.31,Premium,Yes,Critical,Personal Relationship Manager,3335.44
9026-RNUJS,0.7224,High Risk,5,50.35,237.25,Inactive,98.85,Low Value,Yes,High,Email Campaign,71.41
3746-EUBYR,0.9268,High Risk,1,74.6,74.6,At Risk,37.3,Low Value,Yes,High,Email Campaign,34.57
2332-EFBJY,0.2832,Low Risk,16,19.7,342.4,Inactive,114.13,Low Value,Yes,Low,No Action Needed,32.32
2880-FPNAE,0.8545,High Risk,2,74.2,140.1,At Risk,70.05,Low Value,No,High,Email Campaign,59.86
1703-MGIAB,0.4348,Medium Risk,17,69.0,1108.0,Loyal Customers,738.67,Medium Value,No,Medium,SMS Reminder,321.17
4311-QTTAI,0.0818,Low Risk,16,19.35,295.55,Inactive,98.52,Low Value,No,Low,No Action Needed,8.06
9474-PHLYD,0.5674,Medium Risk,15,59.45,892.65,At Risk,446.32,Medium Value,Yes,Medium,SMS Reminder,253.24
4318-RAJVY,0.0806,Low Risk,10,19.8,198.25,Inactive,66.08,Low Value,No,Low,No Action Needed,5.33
2165-VOEGB,0.2909,Low Risk,46,105.2,4822.85,Champions,4420.95,Premium,Yes,Low,No Action Needed,1286.05
3612-YUNGG,0.1158,Low Risk,64,109.2,6741.15,Champions,6741.15,Premium,No,Low,No Action Needed,780.63
2254-DLXRI,0.9261,High Risk,1,79.15,79.15,At Risk,39.58,Low Value,No,High,Email Campaign,36.66
5062-CJJKH,0.1151,Low Risk,25,53.65,1355.45,At Risk,677.72,Medium Value,No,Low,No Action Needed,78.01
9028-LIHRP,0.0406,Low Risk,71,100.2,7209.0,Champions,7209.0,Premium,No,Low,No Action Needed,292.69
2219-MVUSO,0.4332,Medium Risk,8,45.15,438.4,Inactive,146.13,Low Value,Yes,Medium,SMS Reminder,63.3
1053-MXTTK,0.0367,Low Risk,72,108.65,7726.35,Champions,7726.35,Premium,No,Low,No Action Needed,283.56
1530-ZTDOZ,0.3529,Low Risk,49,40.65,2070.75,At Risk,1207.94,High Value,No,Low,No Action Needed,426.28
1301-LOPVR,0.1677,Low Risk,29,55.35,1636.95,Loyal Customers,1091.3,High Value,No,Low,No Action Needed,183.01
0853-TWRVK,0.0531,Low Risk,72,105.6,7581.5,Champions,7581.5,Premium,No,Low,No Action Needed,402.58
8914-RBTSB,0.6617,Medium Risk,31,93.8,3019.5,Champions,2767.88,High Value,Yes,High,Loyalty Reward,1831.51
6212-ATMLK,0.7776,High Risk,50,95.7,4729.75,Champions,3941.46,Premium,No,Critical,Personal Relationship Manager,3064.88
8200-LGKSR,0.0596,Low Risk,71,83.2,6126.1,Champions,5615.59,Premium,No,Low,No Action Needed,334.69
1568-BEKZM,0.0939,Low Risk,70,90.05,6333.4,Champions,6333.4,Premium,No,Low,No Action Needed,594.71
0670-ANMUU,0.0863,Low Risk,71,97.65,6687.85,Champions,6687.85,Premium,No,Low,No Action Needed,577.16
6897-RWMUB,0.014,Low Risk,61,68.05,4158.25,Champions,3465.21,Premium,No,Low,No Action Needed,48.51
0963-ZBDRN,0.6857,Medium Risk,32,96.2,3183.4,Champions,2652.83,High Value,Yes,High,Loyalty Reward,1819.05
7594-RQHXR,0.9268,High Risk,1,79.6,79.6,At Risk,39.8,Low Value,Yes,High,Email Campaign,36.89
6999-CHVCF,0.1904,Low Risk,68,102.1,7149.35,Champions,7149.35,Premium,No,Low,No Action Needed,1361.24
6134-KWTBV,0.0193,Low Risk,62,23.4,1429.65,At Risk,833.96,High Value,No,Low,No Action Needed,16.1
1077-HUUJM,0.783,High Risk,7,71.05,472.65,Inactive,196.94,Medium Value,No,High,Discount Offer,154.2
6331-EWIEB,0.8132,High Risk,20,85.25,1734.5,At Risk,1011.79,High Value,Yes,Critical,Personal Relationship Manager,822.79
0895-LNKRC,0.0715,Low Risk,6,19.45,113.5,Inactive,28.38,Low Value,No,Low,No Action Needed,2.03
2045-BMBTJ,0.4749,Medium Risk,33,59.45,1884.65,Loyal Customers,1413.49,High Value,No,High,Loyalty Reward,671.27
8417-GSODA,0.3095,Low Risk,28,92.2,2568.15,Loyal Customers,1926.11,High Value,No,Low,No Action Needed,596.13
5171-EPLKN,0.0337,Low Risk,27,19.85,470.0,Inactive,156.67,Low Value,No,Low,No Action Needed,5.28
4452-QIIEB,0.4865,Medium Risk,7,43.9,278.4,Inactive,92.8,Low Value,No,Medium,SMS Reminder,45.15
5998-VVEJY,0.6106,Medium Risk,26,80.5,2088.8,At Risk,1218.47,High Value,Yes,High,Loyalty Reward,744.0
1624-NALOJ,0.904,High Risk,5,89.8,502.6,At Risk,293.18,Medium Value,Yes,High,Discount Offer,265.03
6741-EGCBI,0.6079,Medium Risk,30,90.5,2595.85,Champions,2163.21,High Value,No,High,Loyalty Reward,1315.02
7820-ZYGNY,0.1919,Low Risk,63,90.45,5825.5,Champions,5340.04,Premium,No,Low,No Action Needed,1024.75
4317-VTEOA,0.8267,High Risk,1,50.75,50.75,Inactive,21.15,Low Value,Yes,High,Email Campaign,17.48
9677-AVKED,0.3839,Low Risk,53,84.6,4449.75,Champions,3708.12,Premium,No,Low,No Action Needed,1423.55
1670-SVOWZ,0.7715,High Risk,14,89.65,1208.35,Loyal Customers,805.57,Medium Value,Yes,High,Discount Offer,621.5
2227-JRSJX,0.7023,High Risk,21,99.15,1956.4,Champions,1630.33,High Value,No,Critical,Personal Relationship Manager,1144.98
9847-HNVGP,0.0532,Low Risk,17,19.95,310.6,Inactive,103.53,Low Value,No,Low,No Action Needed,5.51
6696-YDAYZ,0.027,Low Risk,16,20.5,290.55,Inactive,96.85,Low Value,No,Low,No Action Needed,2.61
8980-WQFWL,0.3937,Low Risk,35,62.1,2096.1,At Risk,1222.73,High Value,No,Low,No Action Needed,481.39
1730-ZMAME,0.7174,High Risk,32,79.5,2665.0,Loyal Customers,1776.67,High Value,No,Critical,Personal Relationship Manager,1274.58
6506-EYCNH,0.1867,Low Risk,28,19.55,543.8,Inactive,181.27,Medium Value,No,Low,No Action Needed,33.84
4634-JLRJT,0.6432,Medium Risk,1,20.35,20.35,Inactive,5.09,Low Value,No,Medium,SMS Reminder,3.27
9501-UKKNL,0.3556,Low Risk,59,51.7,3005.8,Loyal Customers,2003.87,High Value,No,Low,No Action Needed,712.58
2560-QTSBS,0.0113,Low Risk,72,23.3,1623.15,At Risk,946.84,High Value,No,Low,No Action Needed,10.7
7541-YLXCL,0.2523,Low Risk,36,65.4,2498.4,Loyal Customers,1665.6,High Value,Yes,Low,No Action Needed,420.23
4795-WRNVT,0.2341,Low Risk,40,65.1,2586.0,Loyal Customers,1724.0,High Value,No,Low,No Action Needed,403.59
6080-TCMYC,0.7328,High Risk,40,81.2,3292.3,Loyal Customers,2194.87,High Value,No,Critical,Personal Relationship Manager,1608.4
0260-ZDLGK,0.4097,Medium Risk,9,72.9,651.4,Loyal Customers,434.27,Medium Value,Yes,Medium,SMS Reminder,177.92
7860-UXCRM,0.0261,Low Risk,63,74.5,4674.55,Champions,4285.0,Premium,No,Low,No Action Needed,111.84
6357-JJPQT,0.8437,High Risk,3,80.5,232.35,At Risk,116.18,Low Value,No,High,Email Campaign,98.02
2292-XQWSV,0.2751,Low Risk,40,60.3,2448.5,Loyal Customers,1836.38,High Value,No,Low,No Action Needed,505.19
9552-TGUZV,0.6795,Medium Risk,8,75.0,658.1,At Risk,329.05,Medium Value,No,Medium,SMS Reminder,223.59
5913-INRQV,0.1896,Low Risk,34,90.15,3128.8,Champions,2607.33,High Value,No,Low,No Action Needed,494.35
8722-NGNBH,0.5395,Medium Risk,5,40.0,223.45,Inactive,93.1,Low Value,Yes,Medium,SMS Reminder,50.23
6210-KBBPI,0.9288,High Risk,9,99.45,919.4,Loyal Customers,689.55,Medium Value,Yes,High,Discount Offer,640.45
9643-YBLUR,0.5558,Medium Risk,9,69.05,653.95,At Risk,381.47,Medium Value,No,Medium,SMS Reminder,212.02
8734-FNWVH,0.2291,Low Risk,31,59.7,1825.5,At Risk,1064.88,High Value,No,Low,No Action Needed,243.96
9447-YPTBX,0.0632,Low Risk,50,19.85,943.1,Inactive,392.96,Medium Value,No,Low,No Action Needed,24.84
0133-BMFZO,0.7452,High Risk,2,86.25,181.65,At Risk,105.96,Low Value,Yes,High,Email Campaign,78.96
6128-CZOMY,0.8349,High Risk,1,45.65,45.65,Inactive,15.22,Low Value,Yes,High,Email Campaign,12.71
9540-JYROE,0.711,High Risk,8,70.1,551.35,Inactive,183.78,Medium Value,Yes,High,Discount Offer,130.67
9026-LHEVG,0.5733,Medium Risk,9,40.75,359.4,Inactive,149.75,Low Value,No,Medium,SMS Reminder,85.85
2260-USTRB,0.8092,High Risk,2,70.2,115.95,Inactive,38.65,Low Value,Yes,High,Email Campaign,31.28
3656-TKRVZ,0.5835,Medium Risk,3,55.35,165.2,Inactive,68.83,Low Value,Yes,Medium,SMS Reminder,40.16
7011-CVEUC,0.5785,Medium Risk,25,95.7,2338.35,Loyal Customers,1753.76,High Value,No,High,Loyalty Reward,1014.55
6185-TASNN,0.8689,High Risk,1,46.3,46.3,Inactive,15.43,Low Value,No,High,Email Campaign,13.41
7925-PNRGI,0.1399,Low Risk,45,81.3,3541.1,Champions,2950.92,High Value,No,Low,No Action Needed,412.83
8623-TMRBY,0.7136,High Risk,51,84.2,4146.05,Loyal Customers,3109.54,Premium,Yes,Critical,Personal Relationship Manager,2218.97
1552-CZCLL,0.204,Low Risk,55,20.0,1087.25,Inactive,453.02,Medium Value,No,Low,No Action Needed,92.42
3038-PQIUY,0.1923,Low Risk,38,66.15,2522.4,Loyal Customers,1891.8,High Value,No,Low,No Action Needed,363.79
1501-SGHBW,0.6817,Medium Risk,2,45.85,81.0,Inactive,27.0,Low Value,Yes,Medium,SMS Reminder,18.41
9313-CDOGY,0.1859,Low Risk,38,19.6,717.3,Inactive,298.88,Medium Value,No,Low,No Action Needed,55.56
8148-BPLZQ,0.3666,Low Risk,34,49.8,1734.2,At Risk,1011.62,High Value,No,Low,No Action Needed,370.86
2623-DRYAM,0.3024,Low Risk,70,101.75,7069.3,Champions,7069.3,Premium,No,Low,No Action Needed,2137.76
9987-LUTYD,0.1365,Low Risk,13,55.15,742.9,At Risk,371.45,Medium Value,No,Low,No Action Needed,50.7
3208-YPIOE,0.6635,Medium Risk,39,75.25,3017.65,Loyal Customers,2011.77,High Value,Yes,High,Loyalty Reward,1334.81
4488-KQFDT,0.5324,Medium Risk,61,103.95,6423.0,Champions,6423.0,Premium,No,High,Loyalty Reward,3419.61
2612-RANWT,0.9272,High Risk,12,100.15,1164.3,Champions,970.25,High Value,Yes,Critical,Personal Relationship Manager,899.62
5693-PIPCS,0.1498,Low Risk,41,99.65,4220.35,Champions,3868.65,Premium,No,Low,No Action Needed,579.52
0491-KAPQG,0.7745,High Risk,21,73.7,1558.7,At Risk,909.24,High Value,No,Critical,Personal Relationship Manager,704.21
1925-LFCZZ,0.3385,Low Risk,55,50.05,2743.45,At Risk,1600.35,High Value,No,Low,No Action Needed,541.72
8039-EQPIM,0.0334,Low Risk,69,60.25,4055.5,Champions,3379.58,Premium,No,Low,No Action Needed,112.88
6900-PXRMS,0.7678,High Risk,26,105.75,2710.25,Champions,2258.54,High Value,Yes,Critical,Personal Relationship Manager,1734.11
8707-RMEZH,0.1997,Low Risk,69,87.3,6055.55,Champions,5046.29,Premium,No,Low,No Action Needed,1007.74
3346-BRMIS,0.788,High Risk,18,48.35,810.7,At Risk,405.35,Medium Value,Yes,High,Discount Offer,319.42
3209-ZPKFI,0.3224,Low Risk,47,54.25,2538.2,At Risk,1480.62,High Value,No,Low,No Action Needed,477.35
6479-VDGRK,0.0133,Low Risk,72,85.3,6129.2,Champions,5618.43,Premium,No,Low,No Action Needed,74.73
9373-WSLOY,0.3682,Low Risk,33,50.0,1750.85,Loyal Customers,1167.23,High Value,No,Low,No Action Needed,429.77
2933-FILNV,0.6798,Medium Risk,2,24.4,36.55,Inactive,9.14,Low Value,Yes,Medium,SMS Reminder,6.21
3569-JFODW,0.027,Low Risk,72,90.95,6652.45,Champions,6652.45,Premium,No,Low,No Action Needed,179.62
9819-FBNSV,0.5682,Medium Risk,37,72.25,2575.45,At Risk,1502.35,High Value,No,High,Loyalty Reward,853.64
9544-PYPSJ,0.4574,Medium Risk,62,96.1,6019.35,Champions,6019.35,Premium,No,High,Loyalty Reward,2753.25
