customerID,tenure,MonthlyCharges,TotalCharges,RFM_Score,Segment,CLV_Enhanced,CLV_Tier,Churn
0840-DFEZH,7,75.35,564.65,6,At Risk,282.32,Medium Value,No
1513-XNPPH,12,89.4,1095.65,8,Loyal Customers,730.43,Medium Value,Yes
8690-ZVLCL,68,88.0,6161.9,11,Champions,5648.41,Premium,No
6015-VVHHE,5,83.15,446.05,6,At Risk,223.02,Medium Value,Yes
1125-SNVCK,49,43.8,2106.05,6,At Risk,1053.03,High Value,No
0384-LPITE,40,62.05,2511.55,8,Loyal Customers,1674.37,High Value,No
4616-EWBNJ,16,20.1,318.6,4,Inactive,106.2,Low Value,No
6347-DCUIK,10,74.15,811.8,7,At Risk,473.55,Medium Value,Yes
1335-HQMKX,72,101.35,7323.15,12,Champions,7323.15,Premium,No
2545-EBUPK,2,84.05,186.05,6,At Risk,93.02,Low Value,No
6923-AQONU,23,20.9,454.0,4,Inactive,151.33,Low Value,No
2172-EJXVF,71,105.9,7521.95,12,Champions,7521.95,Premium,No
0897-FEGMU,11,99.5,1056.95,9,Loyal Customers,792.71,Medium Value,Yes
7663-RGWBC,1,44.15,44.15,4,Inactive,14.72,Low Value,Yes
1120-BMWUB,16,53.9,834.15,6,At Risk,417.08,Medium Value,Yes
9124-LHCJQ,1,85.45,85.45,6,At Risk,42.72,Low Value,Yes
4536-PLEQY,12,85.05,999.8,7,At Risk,583.22,Medium Value,No
7029-IJEJK,54,44.1,2369.7,7,At Risk,1382.32,High Value,No
8871-JLMHM,68,90.2,6297.65,11,Champions,5772.85,Premium,No
2235-ZGKPT,4,50.85,239.55,5,Inactive,99.81,Low Value,Yes
3891-PUQOD,1,59.2,59.2,5,Inactive,24.67,Low Value,Yes
5447-VYTKW,27,53.45,1461.45,6,At Risk,730.72,Medium Value,No
3623-FQBOX,21,19.95,416.4,4,Inactive,138.8,Low Value,No
0689-NKYLF,13,83.2,1060.6,7,At Risk,618.68,Medium Value,Yes
8659-HDIYE,64,74.65,4869.35,11,Champions,4463.57,Premium,No
3658-KIBGF,1,54.9,54.9,5,Inactive,22.88,Low Value,Yes
3474-BAFSJ,57,57.5,3265.95,10,Champions,2721.62,High Value,No
5519-YLDGW,21,103.9,2254.2,10,Champions,1878.5,High Value,Yes
3865-ZFZIB,19,19.65,358.15,4,Inactive,119.38,Low Value,No
1855-AGAWH,31,93.8,2939.8,10,Champions,2449.83,High Value,No
7109-CQYUZ,52,89.25,4652.4,10,Champions,3877.0,Premium,No
1370-GGAWX,46,94.15,4408.45,11,Champions,4041.08,Premium,No
4680-KUTAJ,11,55.6,580.8,6,At Risk,290.4,Medium Value,No
5307-UVGNB,53,48.7,2495.2,8,Loyal Customers,1663.47,High Value,No
4946-EDSEW,11,19.25,180.3,4,Inactive,60.1,Low Value,Yes
2883-ILGWO,57,104.9,5913.95,12,Champions,5913.95,Premium,No
2516-VQRRV,2,75.45,158.4,6,At Risk,79.2,Low Value,Yes
7580-UGXNC,2,54.85,104.2,5,Inactive,43.42,Low Value,Yes
3642-BYHDO,71,19.9,1389.35,6,At Risk,694.68,Medium Value,No
9629-NHXFW,1,19.4,19.4,3,Inactive,4.85,Low Value,No
2696-RZVZW,68,25.05,1629.2,7,At Risk,950.37,High Value,No
5766-FTRTS,72,84.45,6033.1,11,Champions,5530.34,Premium,No
0396-HUJBP,2,19.3,44.4,3,Inactive,11.1,Low Value,No
5178-LMXOP,1,95.1,95.1,8,Loyal Customers,63.4,Low Value,Yes
8879-ZKJOF,41,79.85,3320.75,10,Champions,2767.29,High Value,No
6285-FTQBF,72,25.55,1867.7,7,At Risk,1089.49,High Value,No
8185-UPYBR,6,75.5,438.0,6,At Risk,219.0,Medium Value,Yes
4585-HETAI,4,73.75,325.45,6,At Risk,162.72,Medium Value,Yes
7526-BEZQB,12,96.05,1148.1,9,Loyal Customers,861.08,High Value,Yes
1474-JUWSM,58,68.4,3972.25,10,Champions,3310.21,Premium,No
3530-CRZSB,7,20.65,155.9,3,Inactive,38.98,Low Value,No
8498-XXGWA,65,55.15,3673.15,8,Loyal Customers,2448.77,High Value,No
9617-INGJY,1,70.6,70.6,5,Inactive,29.42,Low Value,No
0621-TSSMU,56,19.95,1126.75,6,At Risk,563.38,Medium Value,No
7234-KMNRQ,4,19.0,73.45,3,Inactive,18.36,Low Value,No
7636-PEPNS,58,44.1,2413.05,7,At Risk,1407.61,High Value,No
4683-WYDOU,62,107.6,6912.7,12,Champions,6912.7,Premium,No
9052-DHNKM,26,61.55,1581.95,7,At Risk,922.8,High Value,No
6794-HKIAJ,62,90.7,5586.45,12,Champions,5586.45,Premium,No
5578-NKCXI,58,99.25,5846.65,12,Champions,5846.65,Premium,No
1642-HMARX,68,91.7,6424.7,12,Champions,6424.7,Premium,No
3096-WPXBT,61,100.7,6018.65,12,Champions,6018.65,Premium,No
8434-PNQZX,42,78.45,3373.4,10,Champions,2811.17,High Value,No
5950-AAAGJ,18,84.3,1537.9,7,At Risk,897.11,High Value,No
4299-OPXEJ,56,19.55,1080.55,6,At Risk,540.28,Medium Value,No
4951-UKAAQ,4,88.95,355.2,7,At Risk,207.2,Medium Value,Yes
9618-LFJRU,4,20.45,82.85,3,Inactive,20.71,Low Value,No
6693-DJWTY,35,55.6,2016.45,7,At Risk,1176.26,High Value,No
0744-GKNGE,64,86.8,5327.25,10,Champions,4439.38,Premium,No
6447-EGDIV,31,20.95,683.25,5,Inactive,284.69,Medium Value,No
1167-OYZJF,67,20.05,1263.05,6,At Risk,631.52,Medium Value,No
2108-YKQTY,4,50.7,151.3,5,Inactive,63.04,Low Value,Yes
4806-DXQCE,70,113.65,7714.65,12,Champions,7714.65,Premium,No
4918-QLLIW,3,53.4,188.7,5,Inactive,78.62,Low Value,Yes
7056-IMHCC,53,101.9,5549.4,11,Champions,5086.95,Premium,Yes
4854-SSLTN,2,59.5,130.5,6,At Risk,65.25,Low Value,No
5294-DMSFH,29,87.8,2621.75,7,At Risk,1529.35,High Value,No
4837-PZTIC,47,41.9,1875.25,7,At Risk,1093.9,High Value,No
1625-JAIIY,68,83.0,5685.8,9,Loyal Customers,4264.35,Premium,Yes
0603-OLQDC,12,69.85,837.5,7,At Risk,488.54,Medium Value,No
3272-VUHPV,8,56.3,401.5,5,Inactive,167.29,Medium Value,No
4176-FXYBO,54,109.55,6118.95,11,Champions,5609.04,Premium,No
1063-DHQJF,69,92.15,6480.9,11,Champions,5940.82,Premium,No
8663-UPDGF,26,69.5,1800.05,8,Loyal Customers,1200.03,High Value,No
6719-FGEDO,72,97.0,7104.2,12,Champions,7104.2,Premium,No
1837-YQUCE,70,58.35,4214.25,10,Champions,3511.88,Premium,No
2947-DOMLJ,1,50.6,50.6,5,Inactive,21.08,Low Value,Yes
4112-LUEIZ,10,89.5,863.1,7,At Risk,503.48,Medium Value,Yes
0369-ZGOVK,28,70.4,1992.2,6,At Risk,996.1,High Value,No
4510-HIMLV,1,69.8,69.8,4,Inactive,23.27,Low Value,Yes
9919-KNPOO,21,94.3,1948.35,9,Loyal Customers,1461.26,High Value,No
8749-JMNKX,51,93.8,4750.95,11,Champions,4355.04,Premium,Yes
7872-BAAZR,53,19.55,1007.9,5,Inactive,419.96,Medium Value,No
9391-LMANN,53,95.95,5036.9,11,Champions,4617.16,Premium,No
2430-USGXP,24,101.05,2391.8,10,Champions,1993.17,High Value,Yes
8174-TBVCF,70,94.8,6859.05,12,Champions,6859.05,Premium,No
1698-XFZCI,61,107.75,6521.9,12,Champions,6521.9,Premium,No
1877-HKBQX,11,54.6,617.85,6,At Risk,308.92,Medium Value,No
4450-DLLMH,2,71.3,157.75,5,Inactive,65.73,Low Value,No
0428-AXXLJ,25,19.5,516.3,4,Inactive,172.1,Medium Value,No
2746-DIJLO,41,56.3,2364.0,7,At Risk,1379.0,High Value,No
5955-ERIHD,18,94.7,1687.95,9,Loyal Customers,1265.96,High Value,Yes
0917-EZOLA,72,104.15,7689.95,12,Champions,7689.95,Premium,Yes
3508-VLHCZ,71,90.55,6239.05,12,Champions,6239.05,Premium,No
4086-ATNFV,34,60.8,2042.05,8,Loyal Customers,1361.37,High Value,No
0468-YRPXN,29,98.8,2807.1,10,Champions,2339.25,High Value,No
5996-NRVXR,40,98.15,4116.8,11,Champions,3773.73,Premium,No
3739-YBWAB,36,35.35,1317.95,6,At Risk,658.98,Medium Value,No
7047-FWEYA,46,103.15,4594.65,11,Champions,4211.76,Premium,No
2000-MPKCA,58,107.75,6332.75,12,Champions,6332.75,Premium,No
9762-YAQAA,39,81.4,3213.75,8,Loyal Customers,2142.5,High Value,No
5949-EBSQK,4,61.45,229.55,5,Inactive,95.65,Low Value,Yes
5473-KHBPS,52,95.7,4976.15,11,Champions,4561.47,Premium,No
0100-DUVFC,70,104.8,7308.95,12,Champions,7308.95,Premium,No
5397-TUPSH,65,70.95,4555.2,8,Loyal Customers,3036.8,Premium,No
8950-MTZNV,1,44.95,44.95,4,Inactive,14.98,Low Value,No
0326-VDYXE,70,97.65,6982.5,12,Champions,6982.5,Premium,No
6773-LQTVT,29,35.65,1025.15,6,At Risk,512.58,Medium Value,No
7274-RTAPZ,1,90.55,90.55,7,At Risk,52.82,Low Value,Yes
0436-TWFFZ,67,85.25,5714.2,11,Champions,5238.02,Premium,No
8566-YPRGL,1,19.5,19.5,3,Inactive,4.88,Low Value,No
0311-UNPFF,26,88.8,2274.35,7,At Risk,1326.7,High Value,Yes
6609-MXJHJ,30,25.1,789.55,6,At Risk,394.78,Medium Value,No
2669-OIDSD,48,100.05,4834.0,11,Champions,4431.17,Premium,No
8400-WZICQ,55,55.7,3131.8,7,At Risk,1826.88,High Value,No
3834-XUIFC,7,85.2,602.55,6,At Risk,301.27,Medium Value,Yes
9576-SYUHJ,37,91.15,3369.25,10,Champions,2807.71,High Value,No
0410-IPFTY,31,83.85,2674.15,8,Loyal Customers,1782.77,High Value,No
2831-EBWRN,4,45.9,199.75,4,Inactive,66.58,Low Value,No
9430-NKQLY,72,25.1,1790.8,7,At Risk,1044.63,High Value,No
8414-MYSHR,5,91.4,449.75,7,At Risk,262.35,Medium Value,Yes
0247-SLUJI,1,19.7,19.7,3,Inactive,4.92,Low Value,No
9402-ORRAH,15,91.5,1400.3,8,Loyal Customers,933.53,High Value,No
6483-OATDN,8,51.3,411.6,5,Inactive,171.5,Medium Value,No
1293-HHSHJ,35,21.1,741.0,5,Inactive,308.75,Medium Value,No
4840-ORQXB,56,104.75,5841.35,12,Champions,5841.35,Premium,No
7599-FKVXZ,42,106.15,4512.7,11,Champions,4136.64,Premium,Yes
3982-DQLUS,65,85.75,5688.45,10,Champions,4740.38,Premium,No
8610-ZIKJJ,2,20.3,31.9,3,Inactive,7.98,Low Value,No
3756-VNWDH,65,100.75,6674.65,12,Champions,6674.65,Premium,No
7801-KICAO,18,74.15,1345.75,7,At Risk,785.02,Medium Value,No
7673-LPRNY,23,78.55,1843.05,9,Loyal Customers,1382.29,High Value,No
8229-TNIQA,4,45.3,196.95,4,Inactive,65.65,Low Value,Yes
6060-QBMGV,70,19.85,1433.8,6,At Risk,716.9,Medium Value,No
7339-POGZN,4,50.7,214.55,5,Inactive,89.4,Low Value,No
2828-SLQPF,19,45.0,865.85,5,Inactive,360.77,Medium Value,No
4465-VDKIQ,18,77.8,1358.6,7,At Risk,792.52,Medium Value,No
2921-XWDJH,38,83.45,3147.15,8,Loyal Customers,2098.1,High Value,No
6221-AVQYL,2,73.25,131.05,6,At Risk,65.53,Low Value,Yes
2558-BUOZZ,47,94.8,4535.85,11,Champions,4157.86,Premium,No
9257-AZMTZ,52,20.1,1078.75,5,Inactive,449.48,Medium Value,No
0003-MKNFE,9,59.9,542.4,5,Inactive,226.0,Medium Value,No
0975-UYDTX,26,90.1,2312.55,10,Champions,1927.13,High Value,No
7743-EXURX,8,51.05,415.05,5,Inactive,172.94,Medium Value,Yes
4682-BLBUC,44,70.95,3250.45,10,Champions,2708.71,High Value,No
0975-VOOVL,3,29.2,98.5,3,Inactive,24.62,Low Value,No
5968-VXZLG,2,46.6,87.9,4,Inactive,29.3,Low Value,No
5569-KGJHX,9,85.35,754.65,6,At Risk,377.32,Medium Value,Yes
4988-IQIGL,1,75.35,75.35,6,At Risk,37.67,Low Value,Yes
5201-FRKKS,25,74.3,1952.25,7,At Risk,1138.81,High Value,No
9799-CAYJJ,2,69.3,153.8,4,Inactive,51.27,Low Value,No
7730-IUTDZ,43,75.2,3198.6,8,Loyal Customers,2132.4,High Value,Yes
0426-TIRNE,1,20.9,20.9,3,Inactive,5.22,Low Value,Yes
5443-SCMKX,58,94.3,5610.15,12,Champions,5610.15,Premium,No
8295-KMENE,59,76.45,4519.5,11,Champions,4142.88,Premium,No
6738-ISCBM,44,54.0,2440.25,8,Loyal Customers,1626.83,High Value,No
9821-BESNZ,66,104.25,6860.6,12,Champions,6860.6,Premium,No
3678-MNGZX,68,19.95,1377.7,6,At Risk,688.85,Medium Value,No
1335-NTIUC,9,24.95,190.25,3,Inactive,47.56,Low Value,No
2916-BQZLN,19,84.75,1651.95,8,Loyal Customers,1101.3,High Value,No
4558-CGYCZ,4,19.75,78.3,3,Inactive,19.58,Low Value,No
2368-GAKKQ,70,113.65,7939.25,12,Champions,7939.25,Premium,No
8710-YGLWG,1,44.9,44.9,4,Inactive,14.97,Low Value,No
3199-XGZCY,8,75.25,576.7,6,At Risk,288.35,Medium Value,No
3785-KTYSH,53,24.6,1279.0,6,At Risk,639.5,Medium Value,No
6814-ZPWFQ,51,25.0,1260.7,6,At Risk,630.35,Medium Value,No
4063-EIKNQ,11,20.95,267.35,4,Inactive,89.12,Low Value,No
6993-YCOBK,60,110.6,6586.85,12,Champions,6586.85,Premium,No
5206-HPJKM,17,55.5,934.15,6,At Risk,467.08,Medium Value,No
7587-RZNME,3,43.3,123.65,4,Inactive,41.22,Low Value,Yes
0748-RDGGM,70,109.5,7534.65,12,Champions,7534.65,Premium,Yes
8393-JMVMB,1,19.45,19.45,3,Inactive,4.86,Low Value,No
5019-GQVCR,43,84.85,3645.6,8,Loyal Customers,2430.4,High Value,No
6036-TTFYU,16,19.6,314.45,4,Inactive,104.82,Low Value,No
2550-AEVRU,57,53.45,3053.0,8,Loyal Customers,2035.33,High Value,No
0969-RGKCU,37,19.8,677.05,5,Inactive,282.1,Medium Value,No
0378-CJKPV,72,112.1,7965.95,12,Champions,7965.95,Premium,No
4706-AXVKM,11,84.8,906.85,7,At Risk,529.0,Medium Value,Yes
5889-JTMUL,50,95.05,4888.7,11,Champions,4481.31,Premium,Yes
9026-RNUJS,5,50.35,237.25,5,Inactive,98.85,Low Value,Yes
3746-EUBYR,1,74.6,74.6,6,At Risk,37.3,Low Value,Yes
2332-EFBJY,16,19.7,342.4,4,Inactive,114.13,Low Value,Yes
2880-FPNAE,2,74.2,140.1,6,At Risk,70.05,Low Value,No
1703-MGIAB,17,69.0,1108.0,8,Loyal Customers,738.67,Medium Value,No
4311-QTTAI,16,19.35,295.55,4,Inactive,98.52,Low Value,No
9474-PHLYD,15,59.45,892.65,6,At Risk,446.32,Medium Value,Yes
4318-RAJVY,10,19.8,198.25,4,Inactive,66.08,Low Value,No
2165-VOEGB,46,105.2,4822.85,11,Champions,4420.95,Premium,Yes
3612-YUNGG,64,109.2,6741.15,12,Champions,6741.15,Premium,No
2254-DLXRI,1,79.15,79.15,6,At Risk,39.58,Low Value,No
5062-CJJKH,25,53.65,1355.45,6,At Risk,677.72,Medium Value,No
9028-LIHRP,71,100.2,7209.0,12,Champions,7209.0,Premium,No
2219-MVUSO,8,45.15,438.4,4,Inactive,146.13,Low Value,Yes
1053-MXTTK,72,108.65,7726.35,12,Champions,7726.35,Premium,No
1530-ZTDOZ,49,40.65,2070.75,7,At Risk,1207.94,High Value,No
1301-LOPVR,29,55.35,1636.95,8,Loyal Customers,1091.3,High Value,No
0853-TWRVK,72,105.6,7581.5,12,Champions,7581.5,Premium,No
8914-RBTSB,31,93.8,3019.5,11,Champions,2767.88,High Value,Yes
6212-ATMLK,50,95.7,4729.75,10,Champions,3941.46,Premium,No
8200-LGKSR,71,83.2,6126.1,11,Champions,5615.59,Premium,No
1568-BEKZM,70,90.05,6333.4,12,Champions,6333.4,Premium,No
0670-ANMUU,71,97.65,6687.85,12,Champions,6687.85,Premium,No
6897-RWMUB,61,68.05,4158.25,10,Champions,3465.21,Premium,No
0963-ZBDRN,32,96.2,3183.4,10,Champions,2652.83,High Value,Yes
7594-RQHXR,1,79.6,79.6,6,At Risk,39.8,Low Value,Yes
6999-CHVCF,68,102.1,7149.35,12,Champions,7149.35,Premium,No
6134-KWTBV,62,23.4,1429.65,7,At Risk,833.96,High Value,No
1077-HUUJM,7,71.05,472.65,5,Inactive,196.94,Medium Value,No
6331-EWIEB,20,85.25,1734.5,7,At Risk,1011.79,High Value,Yes
0895-LNKRC,6,19.45,113.5,3,Inactive,28.38,Low Value,No
2045-BMBTJ,33,59.45,1884.65,9,Loyal Customers,1413.49,High Value,No
8417-GSODA,28,92.2,2568.15,9,Loyal Customers,1926.11,High Value,No
5171-EPLKN,27,19.85,470.0,4,Inactive,156.67,Low Value,No
4452-QIIEB,7,43.9,278.4,4,Inactive,92.8,Low Value,No
5998-VVEJY,26,80.5,2088.8,7,At Risk,1218.47,High Value,Yes
1624-NALOJ,5,89.8,502.6,7,At Risk,293.18,Medium Value,Yes
6741-EGCBI,30,90.5,2595.85,10,Champions,2163.21,High Value,No
7820-ZYGNY,63,90.45,5825.5,11,Champions,5340.04,Premium,No
4317-VTEOA,1,50.75,50.75,5,Inactive,21.15,Low Value,Yes
9677-AVKED,53,84.6,4449.75,10,Champions,3708.12,Premium,No
1670-SVOWZ,14,89.65,1208.35,8,Loyal Customers,805.57,Medium Value,Yes
2227-JRSJX,21,99.15,1956.4,10,Champions,1630.33,High Value,No
9847-HNVGP,17,19.95,310.6,4,Inactive,103.53,Low Value,No
6696-YDAYZ,16,20.5,290.55,4,Inactive,96.85,Low Value,No
8980-WQFWL,35,62.1,2096.1,7,At Risk,1222.73,High Value,No
1730-ZMAME,32,79.5,2665.0,8,Loyal Customers,1776.67,High Value,No
6506-EYCNH,28,19.55,543.8,4,Inactive,181.27,Medium Value,No
4634-JLRJT,1,20.35,20.35,3,Inactive,5.09,Low Value,No
9501-UKKNL,59,51.7,3005.8,8,Loyal Customers,2003.87,High Value,No
2560-QTSBS,72,23.3,1623.15,7,At Risk,946.84,High Value,No
7541-YLXCL,36,65.4,2498.4,8,Loyal Customers,1665.6,High Value,Yes
4795-WRNVT,40,65.1,2586.0,8,Loyal Customers,1724.0,High Value,No
6080-TCMYC,40,81.2,3292.3,8,Loyal Customers,2194.87,High Value,No
0260-ZDLGK,9,72.9,651.4,8,Loyal Customers,434.27,Medium Value,Yes
7860-UXCRM,63,74.5,4674.55,11,Champions,4285.0,Premium,No
6357-JJPQT,3,80.5,232.35,6,At Risk,116.18,Low Value,No
2292-XQWSV,40,60.3,2448.5,9,Loyal Customers,1836.38,High Value,No
9552-TGUZV,8,75.0,658.1,6,At Risk,329.05,Medium Value,No
5913-INRQV,34,90.15,3128.8,10,Champions,2607.33,High Value,No
8722-NGNBH,5,40.0,223.45,5,Inactive,93.1,Low Value,Yes
6210-KBBPI,9,99.45,919.4,9,Loyal Customers,689.55,Medium Value,Yes
9643-YBLUR,9,69.05,653.95,7,At Risk,381.47,Medium Value,No
8734-FNWVH,31,59.7,1825.5,7,At Risk,1064.88,High Value,No
9447-YPTBX,50,19.85,943.1,5,Inactive,392.96,Medium Value,No
0133-BMFZO,2,86.25,181.65,7,At Risk,105.96,Low Value,Yes
6128-CZOMY,1,45.65,45.65,4,Inactive,15.22,Low Value,Yes
9540-JYROE,8,70.1,551.35,4,Inactive,183.78,Medium Value,Yes
9026-LHEVG,9,40.75,359.4,5,Inactive,149.75,Low Value,No
2260-USTRB,2,70.2,115.95,4,Inactive,38.65,Low Value,Yes
3656-TKRVZ,3,55.35,165.2,5,Inactive,68.83,Low Value,Yes
7011-CVEUC,25,95.7,2338.35,9,Loyal Customers,1753.76,High Value,No
6185-TASNN,1,46.3,46.3,4,Inactive,15.43,Low Value,No
7925-PNRGI,45,81.3,3541.1,10,Champions,2950.92,High Value,No
8623-TMRBY,51,84.2,4146.05,9,Loyal Customers,3109.54,Premium,Yes
1552-CZCLL,55,20.0,1087.25,5,Inactive,453.02,Medium Value,No
3038-PQIUY,38,66.15,2522.4,9,Loyal Customers,1891.8,High Value,No
1501-SGHBW,2,45.85,81.0,4,Inactive,27.0,Low Value,Yes
9313-CDOGY,38,19.6,717.3,5,Inactive,298.88,Medium Value,No
8148-BPLZQ,34,49.8,1734.2,7,At Risk,1011.62,High Value,No
2623-DRYAM,70,101.75,7069.3,12,Champions,7069.3,Premium,No
9987-LUTYD,13,55.15,742.9,6,At Risk,371.45,Medium Value,No
3208-YPIOE,39,75.25,3017.65,8,Loyal Customers,2011.77,High Value,Yes
4488-KQFDT,61,103.95,6423.0,12,Champions,6423.0,Premium,No
2612-RANWT,12,100.15,1164.3,10,Champions,970.25,High Value,Yes
5693-PIPCS,41,99.65,4220.35,11,Champions,3868.65,Premium,No
0491-KAPQG,21,73.7,1558.7,7,At Risk,909.24,High Value,No
1925-LFCZZ,55,50.05,2743.45,7,At Risk,1600.35,High Value,No
8039-EQPIM,69,60.25,4055.5,10,Champions,3379.58,Premium,No
6900-PXRMS,26,105.75,2710.25,10,Champions,2258.54,High Value,Yes
8707-RMEZH,69,87.3,6055.55,10,Champions,5046.29,Premium,No
3346-BRMIS,18,48.35,810.7,6,At Risk,405.35,Medium Value,Yes
3209-ZPKFI,47,54.25,2538.2,7,At Risk,1480.62,High Value,No
6479-VDGRK,72,85.3,6129.2,11,Champions,5618.43,Premium,No
9373-WSLOY,33,50.0,1750.85,8,Loyal Customers,1167.23,High Value,No
2933-FILNV,2,24.4,36.55,3,Inactive,9.14,Low Value,Yes
3569-JFODW,72,90.95,6652.45,12,Champions,6652.45,Premium,No
9819-FBNSV,37,72.25,2575.45,7,At Risk,1502.35,High Value,No
9544-PYPSJ,62,96.1,6019.35,12,Champions,6019.35,Premium,No
1591-XWLGB,71,19.85,1379.6,6,At Risk,689.8,Medium Value,No
0396-UKGAI,23,55.3,1284.2,6,At Risk,642.1,Medium Value,No
3243-ZHOHY,16,20.1,296.15,4,Inactive,98.72,Low Value,No
5186-EJEGL,9,69.5,653.25,7,At Risk,381.06,Medium Value,No
7527-QNRUS,17,25.15,412.6,5,Inactive,171.92,Medium Value,No
9986-BONCE,4,20.95,85.5,3,Inactive,21.38,Low Value,Yes
2722-JMONI,1,49.55,49.55,5,Inactive,20.65,Low Value,Yes
2203-GHNWN,24,79.65,1928.7,7,At Risk,1125.08,High Value,No
3878-AVSOQ,1,71.25,71.25,5,Inactive,29.69,Low Value,No
3258-SYSWS,72,113.8,7845.8,12,Champions,7845.8,Premium,No
5296-PSYVW,72,24.55,1750.7,7,At Risk,1021.24,High Value,No
6319-QSUSR,11,19.7,216.2,4,Inactive,72.07,Low Value,No
4083-EUGRJ,9,20.25,178.5,3,Inactive,44.62,Low Value,Yes
7579-OOPEC,2,50.15,115.1,5,Inactive,47.96,Low Value,Yes
0512-FLFDW,60,100.5,6029.0,12,Champions,6029.0,Premium,No
1771-OADNZ,29,95.9,2745.2,10,Champions,2287.67,High Value,Yes
0487-CRLZF,49,74.45,3721.9,10,Champions,3101.58,Premium,No
2107-FBPTK,30,104.1,3121.1,11,Champions,2861.01,High Value,No
9451-WLYRI,53,19.05,990.45,5,Inactive,412.69,Medium Value,No
8219-VYBVI,39,25.0,1004.35,6,At Risk,502.18,Medium Value,No
1991-VOPLL,9,19.05,157.65,3,Inactive,39.41,Low Value,No
9738-QLWTP,39,81.9,3219.75,8,Loyal Customers,2146.5,High Value,No
1016-DJTSV,8,69.7,572.85,4,Inactive,190.95,Medium Value,No
9419-IPPBE,51,90.15,4554.85,10,Champions,3795.71,Premium,No
0174-QRVVY,71,25.35,1847.55,7,At Risk,1077.74,High Value,No
5699-BNCAS,71,24.65,1766.75,7,At Risk,1030.6,High Value,No
2900-PHPLN,70,19.55,1462.05,6,At Risk,731.02,Medium Value,No
0612-RTZZA,1,25.25,25.25,3,Inactive,6.31,Low Value,Yes
8106-GWQOK,38,60.0,2193.2,9,Loyal Customers,1644.9,High Value,No
8751-EDEKA,28,89.9,2433.5,9,Loyal Customers,1825.12,High Value,No
6878-GGDWG,32,19.4,641.15,5,Inactive,267.15,Medium Value,No
4039-PIMHX,49,49.8,2398.4,7,At Risk,1399.07,High Value,No
8450-LUGUK,37,24.1,861.85,6,At Risk,430.92,Medium Value,No
3604-WLABM,10,54.25,583.0,6,At Risk,291.5,Medium Value,No
0795-GMVQO,67,109.9,7332.4,12,Champions,7332.4,Premium,No
2259-OUUSZ,7,35.5,249.55,4,Inactive,83.18,Low Value,No
1142-IHLOO,51,87.55,4475.9,8,Loyal Customers,2983.93,High Value,No
6410-LEFEN,9,45.15,416.45,4,Inactive,138.82,Low Value,Yes
4633-MKHYU,9,88.4,788.6,6,At Risk,394.3,Medium Value,No
6257-RJOHI,4,50.8,202.3,5,Inactive,84.29,Low Value,No
1545-JFUML,71,99.0,6994.6,12,Champions,6994.6,Premium,No
3194-ORPIK,50,84.4,4116.15,8,Loyal Customers,2744.1,High Value,Yes
7826-VVKWT,24,96.55,2263.45,9,Loyal Customers,1697.59,High Value,No
1353-GHZOS,22,59.75,1374.35,6,At Risk,687.18,Medium Value,No
2587-EKXTS,44,111.5,4915.15,11,Champions,4505.55,Premium,No
5442-BXVND,33,24.25,838.5,6,At Risk,419.25,Medium Value,No
8816-VXNZD,1,75.1,75.1,6,At Risk,37.55,Low Value,Yes
9378-FXTIZ,54,70.15,3715.65,8,Loyal Customers,2477.1,High Value,Yes
1723-HKXJQ,42,101.75,4273.45,11,Champions,3917.33,Premium,Yes
7825-GKXMW,1,45.8,45.8,4,Inactive,15.27,Low Value,Yes
9753-OYLBX,1,20.5,20.5,3,Inactive,5.12,Low Value,No
2364-UFROM,30,70.4,2044.75,10,Champions,1703.96,High Value,No
6656-JWRQX,1,30.55,30.55,3,Inactive,7.64,Low Value,No
6473-ULUHT,16,84.9,1398.25,9,Loyal Customers,1048.69,High Value,No
1240-KNSEZ,1,20.1,20.1,3,Inactive,5.03,Low Value,Yes
0836-SEYLU,9,40.65,328.95,5,Inactive,137.06,Low Value,Yes
4433-JCGCG,46,101.0,4680.05,11,Champions,4290.05,Premium,Yes
3716-BDVDB,1,69.1,69.1,4,Inactive,23.03,Low Value,Yes
7688-AWMDX,71,54.5,3778.2,8,Loyal Customers,2518.8,High Value,No
2842-BCQGE,43,75.35,3161.4,8,Loyal Customers,2107.6,High Value,No
7244-QWYHG,50,44.45,2188.45,7,At Risk,1276.6,High Value,No
5899-MQZZL,13,75.0,999.45,7,At Risk,583.01,Medium Value,Yes
6849-OYAMU,19,100.0,1888.65,10,Champions,1573.88,High Value,Yes
5312-UXESG,41,98.05,3990.6,11,Champions,3658.05,Premium,No
9488-HGMJH,1,71.15,71.15,5,Inactive,29.65,Low Value,Yes
6038-GCYEC,24,54.15,1240.25,7,At Risk,723.48,Medium Value,Yes
2150-WLKUW,40,63.9,2635.0,8,Loyal Customers,1756.67,High Value,No
7159-FVYPK,3,69.15,235.0,7,At Risk,137.08,Low Value,No
7032-LMBHI,37,64.65,2347.85,8,Loyal Customers,1565.23,High Value,No
1150-WFARN,67,108.75,7156.2,12,Champions,7156.2,Premium,Yes
6088-BXMRG,32,98.85,3089.6,11,Champions,2832.13,High Value,No
3144-AUDBS,6,49.15,270.8,5,Inactive,112.83,Low Value,Yes
4821-SJHJV,32,89.6,2901.8,9,Loyal Customers,2176.35,High Value,No
